STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,40.94339856458902,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Venezuela, RB",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,18.950046187211623,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,55.676004512766795,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,West Bank and Gaza,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,18.029763922301914,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Yemen, Rep.",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,22.214792369188643,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,37.96550986851074,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VIR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2020,95.30119976363059,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Virgin Islands (U.S.),Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2020,54.2883355404701,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,West Bank and Gaza,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2020,30.141079041892066,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2020,49.29118752479561,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,35.6307872023639,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,13.790160668903267,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Uzbekistan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,75.66392637669689,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,31.992445671285758,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Venezuela, RB",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,19.48288189272325,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VIR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,97.278577105933,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Virgin Islands (U.S.),Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,53.402331561818194,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,West Bank and Gaza,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,19.299607488390773,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Yemen, Rep.",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,22.978406452391802,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,40.96994925633375,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2008,64.42979664520517,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Venezuela, RB",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2008,30.506261296499133,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VIR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2008,90.0774500378111,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Virgin Islands (U.S.),Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2008,57.4696735499325,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,West Bank and Gaza,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2008,31.803564635971128,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Yemen, Rep.",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2008,50.79386804481379,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2008,40.634987145166996,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2005,23.17742305165251,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VIR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2005,110.518709324329,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Virgin Islands (U.S.),Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2005,48.002056056476796,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,West Bank and Gaza,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2005,23.58029314331364,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Yemen, Rep.",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2005,32.13025146135006,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2005,43.7677831570965,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2011,34.786329572600685,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Afghanistan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2011,43.46857378272818,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Albania,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2011,40.41231536509498,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Algeria,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2011,100.4759951920468,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Andorra,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2011,68.77726404509269,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Angola,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2011,62.64358096652556,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Antigua and Barbuda,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2011,66.49719553136195,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Argentina,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2011,43.93278434043359,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Armenia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ABW,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2011,72.78997804865475,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Aruba,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2010,31.753578596151954,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Afghanistan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2010,42.534203678265534,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Albania,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2010,34.59375568698823,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Algeria,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2010,97.47717025765236,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Andorra,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2010,55.34037097164659,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Angola,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2010,63.21871232049814,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Antigua and Barbuda,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2010,57.4874210860623,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Argentina,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2010,42.86474055804303,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Armenia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ABW,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2010,71.43044410186201,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Aruba,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2021,32.17669267767564,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2021,54.144549369811934,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2007,20.029073303157944,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Uzbekistan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2007,90.68563460904669,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2007,50.40845735332743,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Venezuela, RB",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2007,25.65726348699026,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VIR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2007,104.756340184048,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Virgin Islands (U.S.),Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2007,50.062191815941304,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,West Bank and Gaza,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
